year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5135,Sharp County,ARKANSAS,Rural,All,"undefined",36579
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5137,Stone County,ARKANSAS,Rural,All,"undefined",41810
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5139,Union County,ARKANSAS,Rural,All,"undefined",38590
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5141,Van Buren County,ARKANSAS,Rural,All,"undefined",41866
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5143,Washington County,ARKANSAS,Urban,All,"undefined",53639
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5145,White County,ARKANSAS,Rural,All,"undefined",41202
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5147,Woodruff County,ARKANSAS,Rural,All,"undefined",45714
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,5149,Yell County,ARKANSAS,Rural,All,"undefined",40283
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6001,Alameda County,CALIFORNIA,Urban,All,"undefined",79272
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6005,Amador County,CALIFORNIA,Rural,All,"undefined",63148
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6007,Butte County,CALIFORNIA,Urban,All,"undefined",58340
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6009,Calaveras County,CALIFORNIA,Rural,All,"undefined",75273
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6011,Colusa County,CALIFORNIA,Rural,All,"undefined",58993
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6013,Contra Costa County,CALIFORNIA,Urban,All,"undefined",71692
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6015,Del Norte County,CALIFORNIA,Rural,All,"undefined",46182
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6017,El Dorado County,CALIFORNIA,Urban,All,"undefined",64606
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6019,Fresno County,CALIFORNIA,Urban,All,"undefined",61003
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6021,Glenn County,CALIFORNIA,Rural,All,"undefined",90193
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6023,Humboldt County,CALIFORNIA,Rural,All,"undefined",55586
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6025,Imperial County,CALIFORNIA,Urban,All,"undefined",72557
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6027,Inyo County,CALIFORNIA,Rural,All,"undefined",58805
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6029,Kern County,CALIFORNIA,Urban,All,"undefined",69903
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6031,Kings County,CALIFORNIA,Urban,All,"undefined",69910
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6033,Lake County,CALIFORNIA,Rural,All,"undefined",60398
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6035,Lassen County,CALIFORNIA,Rural,All,"undefined",40450
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6037,Los Angeles County,CALIFORNIA,Urban,All,"undefined",85155
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6039,Madera County,CALIFORNIA,Urban,All,"undefined",62749
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6041,Marin County,CALIFORNIA,Urban,All,"undefined",54138
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6043,Mariposa County,CALIFORNIA,Rural,All,"undefined",47822
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6045,Mendocino County,CALIFORNIA,Rural,All,"undefined",71484
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6047,Merced County,CALIFORNIA,Urban,All,"undefined",68032
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6049,Modoc County,CALIFORNIA,Rural,All,"undefined",56515
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6051,Mono County,CALIFORNIA,Rural,All,"undefined",53640
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6053,Monterey County,CALIFORNIA,Urban,All,"undefined",76506
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6055,Napa County,CALIFORNIA,Urban,All,"undefined",63350
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6057,Nevada County,CALIFORNIA,Rural,All,"undefined",64469
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6059,Orange County,CALIFORNIA,Urban,All,"undefined",69523
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6061,Placer County,CALIFORNIA,Urban,All,"undefined",56159
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6063,Plumas County,CALIFORNIA,Rural,All,"undefined",49327
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6065,Riverside County,CALIFORNIA,Urban,All,"undefined",64210
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6067,Sacramento County,CALIFORNIA,Urban,All,"undefined",71548
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6069,San Benito County,CALIFORNIA,Urban,All,"undefined",63707
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6071,San Bernardino County,CALIFORNIA,Urban,All,"undefined",75851
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6073,San Diego County,CALIFORNIA,Urban,All,"undefined",63902
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6075,San Francisco County,CALIFORNIA,Urban,All,"undefined",74982
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6077,San Joaquin County,CALIFORNIA,Urban,All,"undefined",71776
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6079,San Luis Obispo County,CALIFORNIA,Urban,All,"undefined",49443
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6081,San Mateo County,CALIFORNIA,Urban,All,"undefined",75057
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6083,Santa Barbara County,CALIFORNIA,Urban,All,"undefined",54068
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6085,Santa Clara County,CALIFORNIA,Urban,All,"undefined",77651
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6087,Santa Cruz County,CALIFORNIA,Urban,All,"undefined",69212
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6089,Shasta County,CALIFORNIA,Urban,All,"undefined",55067
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6093,Siskiyou County,CALIFORNIA,Rural,All,"undefined",51658
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6095,Solano County,CALIFORNIA,Urban,All,"undefined",74936
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6097,Sonoma County,CALIFORNIA,Urban,All,"undefined",60362
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6099,Stanislaus County,CALIFORNIA,Urban,All,"undefined",68771
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6101,Sutter County,CALIFORNIA,Urban,All,"undefined",59259
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6103,Tehama County,CALIFORNIA,Rural,All,"undefined",57474
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6105,Trinity County,CALIFORNIA,Rural,All,"undefined",62328
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6107,Tulare County,CALIFORNIA,Urban,All,"undefined",64320
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6109,Tuolumne County,CALIFORNIA,Rural,All,"undefined",63589
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6111,Ventura County,CALIFORNIA,Urban,All,"undefined",65126
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6113,Yolo County,CALIFORNIA,Urban,All,"undefined",64995
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,6115,Yuba County,CALIFORNIA,Urban,All,"undefined",60680
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8001,Adams County,COLORADO,Urban,All,"undefined",55996
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8003,Alamosa County,COLORADO,Rural,All,"undefined",34892
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8005,Arapahoe County,COLORADO,Urban,All,"undefined",48634
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8013,Boulder County,COLORADO,Urban,All,"undefined",41531
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8014,Broomfield County,COLORADO,Urban,All,"undefined",36245
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8015,Chaffee County,COLORADO,Rural,All,"undefined",39159
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8023,Costilla County,COLORADO,Rural,All,"undefined",42330
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,8029,Delta County,COLORADO,Rural,All,"undefined",49397
